LCLid,tstp,energy(kWh/hh)
MAC000002,9/28/2013 21:30,0.299
MAC000002,9/28/2013 22:00,0.356
MAC000002,9/28/2013 22:30,0.337
MAC000002,9/28/2013 23:00,0.375
MAC000002,9/28/2013 23:30,0.316
MAC000002,9/29/2013 0:00,0.304
MAC000002,9/29/2013 0:30,0.295
MAC000002,9/29/2013 1:00,0.306
MAC000002,9/29/2013 1:30,0.282
MAC000002,9/29/2013 2:00,0.214
MAC000002,9/29/2013 2:30,0.124
MAC000002,9/29/2013 3:00,0.132
MAC000002,9/29/2013 3:30,0.1
MAC000002,9/29/2013 4:00,0.137
MAC000002,9/29/2013 4:30,0.091
MAC000002,9/29/2013 5:00,0.143
MAC000002,9/29/2013 5:30,0.082
MAC000002,9/29/2013 6:00,0.147
MAC000002,9/29/2013 6:30,0.084
MAC000002,9/29/2013 7:00,0.137
MAC000002,9/29/2013 7:30,0.208
MAC000002,9/29/2013 8:00,0.157
MAC000002,9/29/2013 8:30,0.182
MAC000002,9/29/2013 9:00,0.163
MAC000002,9/29/2013 9:30,0.516
MAC000002,9/29/2013 10:00,0.248
MAC000002,9/29/2013 10:30,0.357
MAC000002,9/29/2013 11:00,0.258
MAC000002,9/29/2013 11:30,0.31
MAC000002,9/29/2013 12:00,0.24
MAC000002,9/29/2013 12:30,0.307
MAC000002,9/29/2013 13:00,0.376
MAC000002,9/29/2013 13:30,0.526
MAC000002,9/29/2013 14:00,0.333
MAC000002,9/29/2013 14:30,0.364
MAC000002,9/29/2013 15:00,0.325
MAC000002,9/29/2013 15:30,0.314
MAC000002,9/29/2013 16:00,0.24
MAC000002,9/29/2013 16:30,0.423
MAC000002,9/29/2013 17:00,0.323
MAC000002,9/29/2013 17:30,0.362
MAC000002,9/29/2013 18:00,0.402
MAC000002,9/29/2013 18:30,0.478
MAC000002,9/29/2013 19:00,0.608
MAC000002,9/29/2013 19:30,0.89
MAC000002,9/29/2013 20:00,0.362
MAC000002,9/29/2013 20:30,0.454
MAC000002,9/29/2013 21:00,0.388
MAC000002,9/29/2013 21:30,0.447
MAC000002,9/29/2013 22:00,0.402
MAC000002,9/29/2013 22:30,0.423
MAC000002,9/29/2013 23:00,0.374
MAC000002,9/29/2013 23:30,0.356
MAC000002,9/30/2013 0:00,0.303
MAC000002,9/30/2013 0:30,0.332
MAC000002,9/30/2013 1:00,0.239
MAC000002,9/30/2013 1:30,0.297
MAC000002,9/30/2013 2:00,0.239
MAC000002,9/30/2013 2:30,0.285
MAC000002,9/30/2013 3:00,0.248
MAC000002,9/30/2013 3:30,0.273
MAC000002,9/30/2013 4:00,0.258
MAC000002,9/30/2013 4:30,0.262
MAC000002,9/30/2013 5:00,0.267
MAC000002,9/30/2013 5:30,0.25
MAC000002,9/30/2013 6:00,0.277
MAC000002,9/30/2013 6:30,0.323
MAC000002,9/30/2013 7:00,0.712
MAC000002,9/30/2013 7:30,0.411
MAC000002,9/30/2013 8:00,0.475
MAC000002,9/30/2013 8:30,0.271
MAC000002,9/30/2013 9:00,0.298
MAC000002,9/30/2013 9:30,0.252
MAC000002,9/30/2013 10:00,0.272
MAC000002,9/30/2013 10:30,0.26
MAC000002,9/30/2013 11:00,0.258
MAC000002,9/30/2013 11:30,0.287
MAC000002,9/30/2013 12:00,0.774
MAC000002,9/30/2013 12:30,0.336
MAC000002,9/30/2013 13:00,0.236
MAC000002,9/30/2013 13:30,0.295
MAC000002,9/30/2013 14:00,0.246
MAC000002,9/30/2013 14:30,0.284
MAC000002,9/30/2013 15:00,0.258
MAC000002,9/30/2013 15:30,0.273
MAC000002,9/30/2013 16:00,0.272
MAC000002,9/30/2013 16:30,0.311
MAC000002,9/30/2013 17:00,0.326
MAC000002,9/30/2013 17:30,0.345
MAC000002,9/30/2013 18:00,0.42
MAC000002,9/30/2013 18:30,1.068
MAC000002,9/30/2013 19:00,0.419
MAC000002,9/30/2013 19:30,0.406
MAC000002,9/30/2013 20:00,0.807
MAC000002,9/30/2013 20:30,0.823
MAC000002,9/30/2013 21:00,0.832
MAC000002,9/30/2013 21:30,0.74
MAC000002,9/30/2013 22:00,0.398
MAC000002,9/30/2013 22:30,0.39
MAC000002,9/30/2013 23:00,0.34
MAC000002,9/30/2013 23:30,0.323
MAC000002,10/1/2013 0:00,0.354
MAC000002,10/1/2013 0:30,0.326
MAC000002,10/1/2013 1:00,0.271
MAC000002,10/1/2013 1:30,0.28
MAC000002,10/1/2013 2:00,0.242
MAC000002,10/1/2013 2:30,0.291
MAC000002,10/1/2013 3:00,0.228
MAC000002,10/1/2013 3:30,0.292
MAC000002,10/1/2013 4:00,0.236
MAC000002,10/1/2013 4:30,0.276
MAC000002,10/1/2013 5:00,0.247
MAC000002,10/1/2013 5:30,0.261
MAC000002,10/1/2013 6:00,0.281
MAC000002,10/1/2013 6:30,0.324
MAC000002,10/1/2013 7:00,0.3
MAC000002,10/1/2013 7:30,0.248
MAC000002,10/1/2013 8:00,0.307
MAC000002,10/1/2013 8:30,0.259
MAC000002,10/1/2013 9:00,1.965
MAC000002,10/1/2013 9:30,0.879
MAC000002,10/1/2013 10:00,0.584
MAC000002,10/1/2013 10:30,0.292
MAC000002,10/1/2013 11:00,0.253
MAC000002,10/1/2013 11:30,0.659
MAC000002,10/1/2013 12:00,0.917
MAC000002,10/1/2013 12:30,1.17
MAC000002,10/1/2013 13:00,0.611
MAC000002,10/1/2013 13:30,0.293
MAC000002,10/1/2013 14:00,0.272
MAC000002,10/1/2013 14:30,0.249
MAC000002,10/1/2013 15:00,0.283
MAC000002,10/1/2013 15:30,0.236
MAC000002,10/1/2013 16:00,0.322
MAC000002,10/1/2013 16:30,0.309
MAC000002,10/1/2013 17:00,0.303
MAC000002,10/1/2013 17:30,0.341
MAC000002,10/1/2013 18:00,0.321
MAC000002,10/1/2013 18:30,0.345
MAC000002,10/1/2013 19:00,1.086
MAC000002,10/1/2013 19:30,0.24
MAC000002,10/1/2013 20:00,0.553
MAC000002,10/1/2013 20:30,0.681
MAC000002,10/1/2013 21:00,0.643
MAC000002,10/1/2013 21:30,0.4
MAC000002,10/1/2013 22:00,0.245
MAC000002,10/1/2013 22:30,0.205
MAC000002,10/1/2013 23:00,0.205
MAC000002,10/1/2013 23:30,0.157
MAC000002,10/2/2013 0:00,0.202
MAC000002,10/2/2013 0:30,0.163
MAC000002,10/2/2013 1:00,0.165
MAC000002,10/2/2013 1:30,0.091
MAC000002,10/2/2013 2:00,0.126
MAC000002,10/2/2013 2:30,0.102
MAC000002,10/2/2013 3:00,0.113
MAC000002,10/2/2013 3:30,0.116
MAC000002,10/2/2013 4:00,0.099
MAC000002,10/2/2013 4:30,0.127
MAC000002,10/2/2013 5:00,0.084
MAC000002,10/2/2013 5:30,0.136
MAC000002,10/2/2013 6:00,0.079
MAC000002,10/2/2013 6:30,0.131
MAC000002,10/2/2013 7:00,0.096
MAC000002,10/2/2013 7:30,0.126
MAC000002,10/2/2013 8:00,0.138
MAC000002,10/2/2013 8:30,0.803
MAC000002,10/2/2013 9:00,0.54
MAC000002,10/2/2013 9:30,0.173
MAC000002,10/2/2013 10:00,0.171
MAC000002,10/2/2013 10:30,0.105
MAC000002,10/2/2013 11:00,0.47
MAC000002,10/2/2013 11:30,0.16
MAC000002,10/2/2013 12:00,0.289
MAC000002,10/2/2013 12:30,0.138
MAC000002,10/2/2013 13:00,0.151
MAC000002,10/2/2013 13:30,0.133
MAC000002,10/2/2013 14:00,0.11
MAC000002,10/2/2013 14:30,0.139
MAC000002,10/2/2013 15:00,0.098
MAC000002,10/2/2013 15:30,0.147
MAC000002,10/2/2013 16:00,0.101
MAC000002,10/2/2013 16:30,0.183
MAC000002,10/2/2013 17:00,0.159
MAC000002,10/2/2013 17:30,0.12
MAC000002,10/2/2013 18:00,0.137
MAC000002,10/2/2013 18:30,0.592
MAC000002,10/2/2013 19:00,0.498
MAC000002,10/2/2013 19:30,0.165
MAC000002,10/2/2013 20:00,0.24
MAC000002,10/2/2013 20:30,0.18
MAC000002,10/2/2013 21:00,0.205
MAC000002,10/2/2013 21:30,0.218
MAC000002,10/2/2013 22:00,0.188
MAC000002,10/2/2013 22:30,0.205
MAC000002,10/2/2013 23:00,0.255
MAC000002,10/2/2013 23:30,0.212
MAC000002,10/3/2013 0:00,0.145
MAC000002,10/3/2013 0:30,0.145
MAC000002,10/3/2013 1:00,0.096
MAC000002,10/3/2013 1:30,0.127
MAC000002,10/3/2013 2:00,0.091
MAC000002,10/3/2013 2:30,0.134
MAC000002,10/3/2013 3:00,0.081
MAC000002,10/3/2013 3:30,0.139
MAC000002,10/3/2013 4:00,0.078
MAC000002,10/3/2013 4:30,0.134
MAC000002,10/3/2013 5:00,0.091
MAC000002,10/3/2013 5:30,0.121
MAC000002,10/3/2013 6:00,0.104
MAC000002,10/3/2013 6:30,0.107
MAC000002,10/3/2013 7:00,0.116
MAC000002,10/3/2013 7:30,0.093
MAC000002,10/3/2013 8:00,0.132
MAC000002,10/3/2013 8:30,0.095
MAC000002,10/3/2013 9:00,0.159
MAC000002,10/3/2013 9:30,0.401
MAC000002,10/3/2013 10:00,0.154
MAC000002,10/3/2013 10:30,0.633
MAC000002,10/3/2013 11:00,0.121
MAC000002,10/3/2013 11:30,0.137
MAC000002,10/3/2013 12:00,0.096
MAC000002,10/3/2013 12:30,0.129
MAC000002,10/3/2013 13:00,0.108
MAC000002,10/3/2013 13:30,0.115
MAC000002,10/3/2013 14:00,0.123
MAC000002,10/3/2013 14:30,0.101
MAC000002,10/3/2013 15:00,0.136
MAC000002,10/3/2013 15:30,0.087
MAC000002,10/3/2013 16:00,0.14
MAC000002,10/3/2013 16:30,0.098
MAC000002,10/3/2013 17:00,0.139
MAC000002,10/3/2013 17:30,0.175
MAC000002,10/3/2013 18:00,0.163
MAC000002,10/3/2013 18:30,0.119
MAC000002,10/3/2013 19:00,0.916
MAC000002,10/3/2013 19:30,0.186
MAC000002,10/3/2013 20:00,0.19
MAC000002,10/3/2013 20:30,0.22
MAC000002,10/3/2013 21:00,0.229
MAC000002,10/3/2013 21:30,0.223
MAC000002,10/3/2013 22:00,0.187
MAC000002,10/3/2013 22:30,0.219
MAC000002,10/3/2013 23:00,0.159
MAC000002,10/3/2013 23:30,0.18
MAC000002,10/4/2013 0:00,0.194
MAC000002,10/4/2013 0:30,0.175
MAC000002,10/4/2013 1:00,0.182
MAC000002,10/4/2013 1:30,0.098
MAC000002,10/4/2013 2:00,0.139
MAC000002,10/4/2013 2:30,0.08
MAC000002,10/4/2013 3:00,0.134
MAC000002,10/4/2013 3:30,0.095
MAC000002,10/4/2013 4:00,0.118
MAC000002,10/4/2013 4:30,0.109
MAC000002,10/4/2013 5:00,0.102
MAC000002,10/4/2013 5:30,0.125
MAC000002,10/4/2013 6:00,0.087
MAC000002,10/4/2013 6:30,0.136
MAC000002,10/4/2013 7:00,0.079
MAC000002,10/4/2013 7:30,0.168
MAC000002,10/4/2013 8:00,0.098
MAC000002,10/4/2013 8:30,0.458
MAC000002,10/4/2013 9:00,0.148
MAC000002,10/4/2013 9:30,0.1
MAC000002,10/4/2013 10:00,0.13
MAC000002,10/4/2013 10:30,0.082
MAC000002,10/4/2013 11:00,0.137
MAC000002,10/4/2013 11:30,0.091
MAC000002,10/4/2013 12:00,0.123
MAC000002,10/4/2013 12:30,0.135
MAC000002,10/4/2013 13:00,0.202
MAC000002,10/4/2013 13:30,0.533
MAC000002,10/4/2013 14:00,0.099
MAC000002,10/4/2013 14:30,0.142
MAC000002,10/4/2013 15:00,0.093
MAC000002,10/4/2013 15:30,0.182
MAC000002,10/4/2013 16:00,0.391
MAC000002,10/4/2013 16:30,0.294
MAC000002,10/4/2013 17:00,0.136
MAC000002,10/4/2013 17:30,0.148
MAC000002,10/4/2013 18:00,0.128
MAC000002,10/4/2013 18:30,0.133
MAC000002,10/4/2013 19:00,0.137
MAC000002,10/4/2013 19:30,1.1109999
MAC000002,10/4/2013 20:00,0.169
MAC000002,10/4/2013 20:30,0.185
MAC000002,10/4/2013 21:00,0.146
MAC000002,10/4/2013 21:30,0.205
MAC000002,10/4/2013 22:00,0.204
MAC000002,10/4/2013 22:30,0.206
MAC000002,10/4/2013 23:00,0.155
MAC000002,10/4/2013 23:30,0.185
MAC000002,10/5/2013 0:00,0.173
MAC000002,10/5/2013 0:30,0.171
MAC000002,10/5/2013 1:00,0.189
MAC000002,10/5/2013 1:30,0.129
MAC000002,10/5/2013 2:00,0.145
MAC000002,10/5/2013 2:30,0.081
MAC000002,10/5/2013 3:00,0.133
MAC000002,10/5/2013 3:30,0.096
MAC000002,10/5/2013 4:00,0.115
MAC000002,10/5/2013 4:30,0.113
MAC000002,10/5/2013 5:00,0.097
MAC000002,10/5/2013 5:30,0.129
MAC000002,10/5/2013 6:00,0.079
MAC000002,10/5/2013 6:30,0.135
MAC000002,10/5/2013 7:00,0.091
MAC000002,10/5/2013 7:30,0.118
MAC000002,10/5/2013 8:00,0.11
MAC000002,10/5/2013 8:30,0.136
MAC000002,10/5/2013 9:00,0.131
MAC000002,10/5/2013 9:30,0.415
MAC000002,10/5/2013 10:00,0.15
MAC000002,10/5/2013 10:30,0.11
MAC000002,10/5/2013 11:00,0.151
MAC000002,10/5/2013 11:30,0.125
MAC000002,10/5/2013 12:00,0.177
MAC000002,10/5/2013 12:30,0.138
MAC000002,10/5/2013 13:00,0.087
MAC000002,10/5/2013 13:30,0.134
MAC000002,10/5/2013 14:00,0.334
MAC000002,10/5/2013 14:30,0.3
MAC000002,10/5/2013 15:00,0.179
MAC000002,10/5/2013 15:30,0.161
MAC000002,10/5/2013 16:00,0.114
MAC000002,10/5/2013 16:30,0.245
MAC000002,10/5/2013 17:00,0.236
MAC000002,10/5/2013 17:30,0.144
MAC000002,10/5/2013 18:00,0.156
MAC000002,10/5/2013 18:30,0.114
MAC000002,10/5/2013 19:00,1.021
MAC000002,10/5/2013 19:30,0.152
MAC000002,10/5/2013 20:00,0.22
MAC000002,10/5/2013 20:30,0.217
MAC000002,10/5/2013 21:00,0.245
MAC000002,10/5/2013 21:30,0.195
MAC000002,10/5/2013 22:00,0.235
MAC000002,10/5/2013 22:30,0.208
MAC000002,10/5/2013 23:00,0.187
MAC000002,10/5/2013 23:30,0.166
MAC000002,10/6/2013 0:00,0.194
MAC000002,10/6/2013 0:30,0.182
MAC000002,10/6/2013 1:00,0.175
MAC000002,10/6/2013 1:30,0.208
MAC000002,10/6/2013 2:00,0.137
MAC000002,10/6/2013 2:30,0.141
MAC000002,10/6/2013 3:00,0.082
MAC000002,10/6/2013 3:30,0.14
MAC000002,10/6/2013 4:00,0.088
MAC000002,10/6/2013 4:30,0.127
MAC000002,10/6/2013 5:00,0.104
MAC000002,10/6/2013 5:30,0.108
MAC000002,10/6/2013 6:00,0.121
MAC000002,10/6/2013 6:30,0.089
MAC000002,10/6/2013 7:00,0.188
MAC000002,10/6/2013 7:30,0.159
MAC000002,10/6/2013 8:00,0.124
MAC000002,10/6/2013 8:30,0.097
MAC000002,10/6/2013 9:00,0.165
MAC000002,10/6/2013 9:30,0.1
MAC000002,10/6/2013 10:00,0.422
MAC000002,10/6/2013 10:30,0.144
MAC000002,10/6/2013 11:00,0.111
MAC000002,10/6/2013 11:30,0.154
MAC000002,10/6/2013 12:00,0.099
MAC000002,10/6/2013 12:30,0.426
MAC000002,10/6/2013 13:00,0.091
MAC000002,10/6/2013 13:30,0.142
MAC000002,10/6/2013 14:00,0.086
MAC000002,10/6/2013 14:30,0.128
MAC000002,10/6/2013 15:00,0.102
MAC000002,10/6/2013 15:30,0.112
MAC000002,10/6/2013 16:00,0.121
MAC000002,10/6/2013 16:30,0.119
MAC000002,10/6/2013 17:00,0.154
MAC000002,10/6/2013 17:30,0.119
MAC000002,10/6/2013 18:00,0.264
MAC000002,10/6/2013 18:30,0.132
MAC000002,10/6/2013 19:00,0.745
MAC000002,10/6/2013 19:30,0.543
MAC000002,10/6/2013 20:00,0.251
MAC000002,10/6/2013 20:30,0.181
MAC000002,10/6/2013 21:00,0.22
MAC000002,10/6/2013 21:30,0.229
MAC000002,10/6/2013 22:00,0.178
MAC000002,10/6/2013 22:30,0.249
MAC000002,10/6/2013 23:00,0.165
MAC000002,10/6/2013 23:30,0.212
MAC000002,10/7/2013 0:00,0.183
MAC000002,10/7/2013 0:30,0.144
MAC000002,10/7/2013 1:00,0.124
MAC000002,10/7/2013 1:30,0.097
MAC000002,10/7/2013 2:00,0.136
MAC000002,10/7/2013 2:30,0.078
MAC000002,10/7/2013 3:00,0.135
MAC000002,10/7/2013 3:30,0.097
MAC000002,10/7/2013 4:00,0.114
MAC000002,10/7/2013 4:30,0.115
MAC000002,10/7/2013 5:00,0.092
MAC000002,10/7/2013 5:30,0.133
MAC000002,10/7/2013 6:00,0.077
MAC000002,10/7/2013 6:30,0.131
MAC000002,10/7/2013 7:00,0.098
MAC000002,10/7/2013 7:30,0.119
MAC000002,10/7/2013 8:00,0.137
MAC000002,10/7/2013 8:30,0.388
MAC000002,10/7/2013 9:00,0.134
MAC000002,10/7/2013 9:30,0.086
MAC000002,10/7/2013 10:00,0.12
MAC000002,10/7/2013 10:30,0.106
MAC000002,10/7/2013 11:00,0.099
MAC000002,10/7/2013 11:30,0.584
MAC000002,10/7/2013 12:00,0.111
MAC000002,10/7/2013 12:30,0.145
MAC000002,10/7/2013 13:00,0.078
MAC000002,10/7/2013 13:30,0.13
MAC000002,10/7/2013 14:00,0.099
MAC000002,10/7/2013 14:30,0.109
MAC000002,10/7/2013 15:00,0.119
MAC000002,10/7/2013 15:30,0.089
MAC000002,10/7/2013 16:00,0.138
MAC000002,10/7/2013 16:30,0.145
MAC000002,10/7/2013 17:00,0.162
MAC000002,10/7/2013 17:30,0.108
MAC000002,10/7/2013 18:00,0.142
MAC000002,10/7/2013 18:30,0.123
MAC000002,10/7/2013 19:00,1.176
MAC000002,10/7/2013 19:30,0.33
MAC000002,10/7/2013 20:00,0.487
MAC000002,10/7/2013 20:30,0.554
MAC000002,10/7/2013 21:00,0.561
MAC000002,10/7/2013 21:30,0.496
MAC000002,10/7/2013 22:00,0.222
MAC000002,10/7/2013 22:30,0.227
MAC000002,10/7/2013 23:00,0.242
MAC000002,10/7/2013 23:30,0.175
MAC000002,10/8/2013 0:00,0.194
MAC000002,10/8/2013 0:30,0.158
MAC000002,10/8/2013 1:00,0.205
MAC000002,10/8/2013 1:30,0.161
MAC000002,10/8/2013 2:00,0.101
MAC000002,10/8/2013 2:30,0.123
MAC000002,10/8/2013 3:00,0.1
MAC000002,10/8/2013 3:30,0.126
MAC000002,10/8/2013 4:00,0.091
MAC000002,10/8/2013 4:30,0.134
MAC000002,10/8/2013 5:00,0.078
MAC000002,10/8/2013 5:30,0.136
MAC000002,10/8/2013 6:00,0.085
MAC000002,10/8/2013 6:30,0.123
MAC000002,10/8/2013 7:00,0.105
MAC000002,10/8/2013 7:30,0.143
MAC000002,10/8/2013 8:00,0.14
MAC000002,10/8/2013 8:30,0.603
MAC000002,10/8/2013 9:00,0.347
MAC000002,10/8/2013 9:30,0.135
MAC000002,10/8/2013 10:00,0.182
MAC000002,10/8/2013 10:30,0.156
MAC000002,10/8/2013 11:00,0.171
MAC000002,10/8/2013 11:30,0.196
MAC000002,10/8/2013 12:00,0.176
MAC000002,10/8/2013 12:30,0.421
MAC000002,10/8/2013 13:00,0.174
MAC000002,10/8/2013 13:30,0.196
MAC000002,10/8/2013 14:00,0.156
MAC000002,10/8/2013 14:30,0.175
MAC000002,10/8/2013 15:00,0.176
MAC000002,10/8/2013 15:30,0.158
MAC000002,10/8/2013 16:00,0.198
MAC000002,10/8/2013 16:30,0.237
MAC000002,10/8/2013 17:00,0.23
MAC000002,10/8/2013 17:30,0.162
MAC000002,10/8/2013 18:00,0.209
MAC000002,10/8/2013 18:30,0.196
MAC000002,10/8/2013 19:00,1.075
MAC000002,10/8/2013 19:30,0.304
MAC000002,10/8/2013 20:00,0.215
MAC000002,10/8/2013 20:30,0.317
MAC000002,10/8/2013 21:00,0.268
MAC000002,10/8/2013 21:30,0.312
MAC000002,10/8/2013 22:00,0.236
MAC000002,10/8/2013 22:30,0.287
MAC000002,10/8/2013 23:00,0.214
MAC000002,10/8/2013 23:30,0.28
MAC000002,10/9/2013 0:00,0.218
MAC000002,10/9/2013 0:30,0.24
MAC000002,10/9/2013 1:00,0.205
MAC000002,10/9/2013 1:30,0.166
MAC000002,10/9/2013 2:00,0.18
MAC000002,10/9/2013 2:30,0.147
MAC000002,10/9/2013 3:00,0.193
MAC000002,10/9/2013 3:30,0.131
MAC000002,10/9/2013 4:00,0.192
MAC000002,10/9/2013 4:30,0.147
MAC000002,10/9/2013 5:00,0.173
MAC000002,10/9/2013 5:30,0.167
MAC000002,10/9/2013 6:00,0.157
MAC000002,10/9/2013 6:30,0.182
MAC000002,10/9/2013 7:00,0.14
MAC000002,10/9/2013 7:30,0.19
MAC000002,10/9/2013 8:00,0.137
MAC000002,10/9/2013 8:30,0.443
MAC000002,10/9/2013 9:00,0.185
MAC000002,10/9/2013 9:30,0.192
MAC000002,10/9/2013 10:00,0.18
MAC000002,10/9/2013 10:30,0.523
MAC000002,10/9/2013 11:00,0.319
MAC000002,10/9/2013 11:30,0.183
MAC000002,10/9/2013 12:00,0.313
MAC000002,10/9/2013 12:30,0.195
MAC000002,10/9/2013 13:00,0.115
MAC000002,10/9/2013 13:30,0.118
MAC000002,10/9/2013 14:00,0.094
MAC000002,10/9/2013 14:30,0.133
MAC000002,10/9/2013 15:00,0.079
MAC000002,10/9/2013 15:30,0.135
MAC000002,10/9/2013 16:00,0.093
MAC000002,10/9/2013 16:30,0.131
MAC000002,10/9/2013 17:00,0.235
MAC000002,10/9/2013 17:30,0.21
MAC000002,10/9/2013 18:00,0.175
MAC000002,10/9/2013 18:30,0.112
MAC000002,10/9/2013 19:00,1.211
MAC000002,10/9/2013 19:30,0.169
MAC000002,10/9/2013 20:00,0.225
MAC000002,10/9/2013 20:30,0.177
MAC000002,10/9/2013 21:00,0.251
MAC000002,10/9/2013 21:30,0.16
MAC000002,10/9/2013 22:00,0.222
MAC000002,10/9/2013 22:30,0.176
MAC000002,10/9/2013 23:00,0.196
MAC000002,10/9/2013 23:30,0.159
MAC000002,10/10/2013 0:00,0.181
MAC000002,10/10/2013 0:30,0.174
MAC000002,10/10/2013 1:00,0.103
MAC000002,10/10/2013 1:30,0.131
MAC000002,10/10/2013 2:00,0.084
MAC000002,10/10/2013 2:30,0.135
MAC000002,10/10/2013 3:00,0.083
MAC000002,10/10/2013 3:30,0.127
MAC000002,10/10/2013 4:00,0.098
MAC000002,10/10/2013 4:30,0.11
MAC000002,10/10/2013 5:00,0.113
MAC000002,10/10/2013 5:30,0.093
MAC000002,10/10/2013 6:00,0.129
MAC000002,10/10/2013 6:30,0.076
MAC000002,10/10/2013 7:00,0.128
MAC000002,10/10/2013 7:30,0.089
MAC000002,10/10/2013 8:00,0.118
MAC000002,10/10/2013 8:30,0.105
MAC000002,10/10/2013 9:00,0.098
MAC000002,10/10/2013 9:30,0.762
MAC000002,10/10/2013 10:00,0.492
MAC000002,10/10/2013 10:30,0.559
MAC000002,10/10/2013 11:00,0.834
MAC000002,10/10/2013 11:30,0.264
MAC000002,10/10/2013 12:00,0.123
MAC000002,10/10/2013 12:30,0.082
MAC000002,10/10/2013 13:00,0.129
MAC000002,10/10/2013 13:30,0.082
MAC000002,10/10/2013 14:00,0.122
MAC000002,10/10/2013 14:30,0.101
MAC000002,10/10/2013 15:00,0.103
MAC000002,10/10/2013 15:30,0.119
MAC000002,10/10/2013 16:00,0.084
MAC000002,10/10/2013 16:30,0.188
MAC000002,10/10/2013 17:00,0.176
MAC000002,10/10/2013 17:30,0.393
MAC000002,10/10/2013 18:00,0.523
MAC000002,10/10/2013 18:30,0.532
MAC000002,10/10/2013 19:00,1.204
MAC000002,10/10/2013 19:30,0.209
MAC000002,10/10/2013 20:00,0.25
MAC000002,10/10/2013 20:30,0.246
MAC000002,10/10/2013 21:00,0.235
MAC000002,10/10/2013 21:30,0.25
MAC000002,10/10/2013 22:00,0.207
MAC000002,10/10/2013 22:30,0.252
MAC000002,10/10/2013 23:00,0.182
MAC000002,10/10/2013 23:30,0.206
MAC000002,10/11/2013 0:00,0.196
MAC000002,10/11/2013 0:30,0.169
MAC000002,10/11/2013 1:00,0.141
MAC000002,10/11/2013 1:30,0.078
MAC000002,10/11/2013 2:00,0.129
MAC000002,10/11/2013 2:30,0.094
MAC000002,10/11/2013 3:00,0.11
MAC000002,10/11/2013 3:30,0.151
MAC000002,10/11/2013 4:00,0.156
MAC000002,10/11/2013 4:30,0.132
MAC000002,10/11/2013 5:00,0.081
MAC000002,10/11/2013 5:30,0.131
MAC000002,10/11/2013 6:00,0.088
MAC000002,10/11/2013 6:30,0.117
MAC000002,10/11/2013 7:00,0.101
MAC000002,10/11/2013 7:30,0.109
MAC000002,10/11/2013 8:00,0.118
MAC000002,10/11/2013 8:30,0.399
MAC000002,10/11/2013 9:00,0.132
MAC000002,10/11/2013 9:30,0.075
MAC000002,10/11/2013 10:00,0.129
MAC000002,10/11/2013 10:30,0.086
MAC000002,10/11/2013 11:00,0.116
MAC000002,10/11/2013 11:30,0.103
MAC000002,10/11/2013 12:00,0.174
MAC000002,10/11/2013 12:30,0.472
MAC000002,10/11/2013 13:00,0.644
MAC000002,10/11/2013 13:30,0.31
MAC000002,10/11/2013 14:00,0.439
MAC000002,10/11/2013 14:30,0.534
MAC000002,10/11/2013 15:00,0.365
MAC000002,10/11/2013 15:30,0.187
MAC000002,10/11/2013 16:00,0.555
MAC000002,10/11/2013 16:30,0.414
MAC000002,10/11/2013 17:00,0.224
MAC000002,10/11/2013 17:30,0.291
MAC000002,10/11/2013 18:00,0.62
MAC000002,10/11/2013 18:30,0.921
MAC000002,10/11/2013 19:00,0.576
MAC000002,10/11/2013 19:30,0.198
MAC000002,10/11/2013 20:00,0.211
MAC000002,10/11/2013 20:30,0.229
MAC000002,10/11/2013 21:00,0.192
MAC000002,10/11/2013 21:30,0.221
MAC000002,10/11/2013 22:00,0.175
MAC000002,10/11/2013 22:30,0.195
MAC000002,10/11/2013 23:00,0.167
MAC000002,10/11/2013 23:30,0.199
MAC000002,10/12/2013 0:00,0.168
MAC000002,10/12/2013 0:30,0.125
MAC000002,10/12/2013 1:00,0.123
MAC000002,10/12/2013 1:30,0.088
MAC000002,10/12/2013 2:00,0.13
MAC000002,10/12/2013 2:30,0.077
MAC000002,10/12/2013 3:00,0.128
MAC000002,10/12/2013 3:30,0.095
MAC000002,10/12/2013 4:00,0.11
MAC000002,10/12/2013 4:30,0.112
MAC000002,10/12/2013 5:00,0.091
MAC000002,10/12/2013 5:30,0.127
MAC000002,10/12/2013 6:00,0.075
MAC000002,10/12/2013 6:30,0.128
MAC000002,10/12/2013 7:00,0.094
MAC000002,10/12/2013 7:30,0.119
MAC000002,10/12/2013 8:00,0.175
MAC000002,10/12/2013 8:30,0.087
MAC000002,10/12/2013 9:00,0.233
MAC000002,10/12/2013 9:30,0.075
MAC000002,10/12/2013 10:00,0.129
MAC000002,10/12/2013 10:30,0.095
MAC000002,10/12/2013 11:00,0.108
MAC000002,10/12/2013 11:30,0.114
MAC000002,10/12/2013 12:00,0.089
MAC000002,10/12/2013 12:30,0.126
MAC000002,10/12/2013 13:00,0.076
MAC000002,10/12/2013 13:30,0.127
MAC000002,10/12/2013 14:00,0.096
MAC000002,10/12/2013 14:30,0.108
MAC000002,10/12/2013 15:00,0.114
MAC000002,10/12/2013 15:30,0.089
MAC000002,10/12/2013 16:00,0.126
MAC000002,10/12/2013 16:30,0.075
MAC000002,10/12/2013 17:00,0.125
MAC000002,10/12/2013 17:30,0.093
